image,image_path,gt_index_a,gt_index_b,pred_index_a,pred_index_b,gt_distance_m,pred_distance_m,error_m,abs_error_m,relative_error,abs_relative_error
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,11,10,13,6.1966379279862505,4.321958690261875,-1.8746792377243757,1.8746792377243757,-0.3025316727410599,0.3025316727410599
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,12,10,16,7.152776758632455,4.3438429338398326,-2.8089338247926223,2.8089338247926223,-0.3927053673809421,0.3927053673809421
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,15,10,15,5.061150251063108,1.677043559670498,-3.38410669139261,3.38410669139261,-0.66864379113854,0.66864379113854
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,16,10,32,6.66819291208666,2.1466466789842578,-4.521546233102402,4.521546233102402,-0.6780766982470947,0.6780766982470947
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,17,10,17,8.683852055837068,2.8373938653865642,-5.8464581904505035,5.8464581904505035,-0.6732563098562533,0.6732563098562533
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,18,10,25,5.985785873425182,4.403399605919815,-1.5823862675053668,1.5823862675053668,-0.2643573126346892,0.2643573126346892
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,21,10,2,3.8403158958286454,3.339745092301824,-0.5005708035268213,0.5005708035268213,-0.13034625721038776,0.13034625721038776
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,22,10,1,2.5280163450369457,1.8361503359570024,-0.6918660090799433,0.6918660090799433,-0.2736794049762491,0.2736794049762491
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,23,10,14,12.945658858055822,8.718122861756687,-4.227535996299135,4.227535996299135,-0.32656012665345535,0.32656012665345535
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,24,10,19,13.470888939300801,9.224773690563413,-4.246115248737388,4.246115248737388,-0.3152067593957745,0.3152067593957745
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,25,10,34,14.693455035191795,10.889100225891939,-3.8043548092998556,3.8043548092998556,-0.25891492505936653,0.25891492505936653
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,26,10,38,15.766860762726541,11.703779249933056,-4.0630815127934845,4.0630815127934845,-0.2576975578041993,0.2576975578041993
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,3,27,10,37,16.487708306640915,12.65326739995446,-3.8344409066864547,3.8344409066864547,-0.23256360649842522,0.23256360649842522
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,5,7,0,2.19321049505993,2.3645487408771317,0.1713382458172017,0.1713382458172017,0.07812211650597625,0.07812211650597625
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,6,7,3,2.033121353826675,2.1234278709904295,0.09030651716375449,0.09030651716375449,0.04441767186881516,0.04441767186881516
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,7,7,4,1.8907075252988501,1.7476605401455987,-0.14304698515325143,0.14304698515325143,-0.07565791283907915,0.07565791283907915
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,8,7,5,3.4230726264294824,3.455377745007648,0.03230511857816554,0.03230511857816554,0.009437462217055605,0.009437462217055605
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,9,7,6,3.3528418824575557,3.1647987846351953,-0.1880430978223604,0.1880430978223604,-0.056084690067319594,0.056084690067319594
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,10,7,11,0.29719517337603235,0.6046927068038127,0.30749753342778036,0.30749753342778036,1.0346653007002666,1.0346653007002666
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,11,7,13,5.31365405920267,5.321843332283395,0.008189273080724924,0.008189273080724924,0.0015411754302186826,0.0015411754302186826
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,12,7,16,6.283224272800527,5.327719915944159,-0.9555043568563679,0.9555043568563679,-0.15207229845234943,0.15207229845234943
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,15,7,15,4.166409490504,2.3402819043158236,-1.8261275861881763,1.8261275861881763,-0.43829767341646353,0.43829767341646353
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,16,7,32,5.746546366200215,2.932879904950557,-2.8136664612496585,2.8136664612496585,-0.48962738346617346,0.48962738346617346
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,17,7,17,7.741141465471086,3.7060918987130393,-4.0350495667580475,4.0350495667580475,-0.5212473618724257,0.5212473618724257
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,18,7,25,5.275199474465186,5.330467782602675,0.05526830813748873,0.05526830813748873,0.010477008197513134,0.010477008197513134
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,21,7,2,3.682768281659961,3.5393135619610483,-0.14345471969891266,0.14345471969891266,-0.03895295840721542,0.03895295840721542
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,22,7,1,1.9953943090713533,1.81628751882751,-0.17910679024384324,0.17910679024384324,-0.08976009875822422,0.08976009875822422
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,23,7,14,12.051819937821737,9.578417148057632,-2.473402789764105,2.473402789764105,-0.20523064587132814,0.20523064587132814
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,24,7,19,12.594333335241238,10.100561859136846,-2.493771476104392,2.493771476104392,-0.19800742204641872,0.19800742204641872
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,25,7,34,13.83974352527643,11.794694149083123,-2.045049376193308,2.045049376193308,-0.14776642157120184,0.14776642157120184
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,26,7,38,14.925944329544029,12.618500502812513,-2.3074438267315163,2.3074438267315163,-0.15459282011150352,0.15459282011150352
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,4,27,7,37,15.678061806186278,13.575778059570696,-2.1022837466155817,2.1022837466155817,-0.13409079340317812,0.13409079340317812
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,6,0,3,1.0768778422774827,0.4131360830956194,-0.6637417591818633,0.6637417591818633,-0.6163575227605387,0.6163575227605387
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,7,0,4,1.0313885980250208,1.383942994606488,0.35255439658146726,0.35255439658146726,0.3418249893944576,0.3418249893944576
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,8,0,5,1.6199730381714488,1.456783659071305,-0.16318937910014375,0.16318937910014375,-0.10073586118713707,0.10073586118713707
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,9,0,6,1.7517178434531036,1.944690203848935,0.19297236039583154,0.19297236039583154,0.11016178268495085,0.11016178268495085
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,10,0,11,2.312140895888744,2.8083183477683997,0.4961774518796558,0.4961774518796558,0.21459654675972262,0.21459654675972262
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,11,0,13,5.649421390912867,4.3829934954722525,-1.2664278954406143,1.2664278954406143,-0.22416948706953818,0.22416948706953818
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,12,0,16,6.5446280738140175,4.34347001440404,-2.2011580594099778,2.2011580594099778,-0.3363305041301159,0.3363305041301159
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,15,0,15,4.199983242137309,0.982308732433325,-3.217674509703984,3.217674509703984,-0.7661160352788831,0.7661160352788831
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,16,0,32,5.798233686985104,1.4336646612321722,-4.364569025752932,4.364569025752932,-0.7527411383142041,0.7527411383142041
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,17,0,17,7.792658931691602,2.1569708653329056,-5.635688066358696,5.635688066358696,-0.7232047643506093,0.7232047643506093
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,18,0,25,5.012128216753523,3.745828630520342,-1.2662995862331812,1.2662995862331812,-0.2526470855235611,0.2526470855235611
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,21,0,2,1.9739745418186336,1.4124285735324407,-0.561545968286193,0.561545968286193,-0.28447477735393567,0.28447477735393567
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,22,0,1,1.3708419917845773,1.0079621034592718,-0.3628798883253055,0.3628798883253055,-0.26471314017227066,0.26471314017227066
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,23,0,14,11.602723771348774,7.5817958390455145,-4.02092793230326,4.02092793230326,-0.34655034555182224,0.34655034555182224
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,24,0,19,12.127274465349695,8.108744118643035,-4.01853034670666,4.01853034670666,-0.33136302457641986,0.33136302457641986
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,25,0,34,13.35929817411392,9.83038996601546,-3.5289082080984606,3.5289082080984606,-0.2641537124260288,0.2641537124260288
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,26,0,38,14.434793200237245,10.664410252038268,-3.770382948198977,3.770382948198977,-0.2612010366824658,0.2612010366824658
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,5,27,0,37,15.16861209807435,11.626069708603133,-3.542542389471217,3.542542389471217,-0.23354426671118722,0.23354426671118722
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,7,3,4,1.3356961083458487,0.9801619986577067,-0.35553410968814203,0.35553410968814203,-0.26617889164058595,0.26617889164058595
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,8,3,5,1.5004950626049705,1.464987258257204,-0.03550780434776635,0.03550780434776635,-0.02366405943790456,0.02366405943790456
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,9,3,6,1.8123805926846113,1.7198133954808084,-0.09256719720380291,0.09256719720380291,-0.05107492188861204,0.05107492188861204
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,10,3,11,2.126033088627086,2.5286538301560646,0.4026207415289784,0.4026207415289784,0.18937651708373743,0.18937651708373743
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,11,3,13,4.879517830167332,4.64462418951684,-0.23489364065049223,0.23489364065049223,-0.048138699114546955,0.048138699114546955
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,12,3,16,5.777629421401961,4.627383128294883,-1.1502462931070774,1.1502462931070774,-0.19908620114094586,0.19908620114094586
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,15,3,15,3.312980856078023,1.2587490247812136,-2.0542318312968098,2.0542318312968098,-0.6200554487141386,0.6200554487141386
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,16,3,32,4.919613041133397,1.764322967097194,-3.155290074036203,3.155290074036203,-0.641369564568289,0.641369564568289
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,17,3,17,6.913990698268751,2.497282598830317,-4.416708099438434,4.416708099438434,-0.6388073534065309,0.6388073534065309
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,18,3,25,4.299135547390472,4.088751256752593,-0.21038429063787945,0.21038429063787945,-0.04893641717474584,0.04893641717474584
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,21,3,2,1.6566241920981393,1.520407243221825,-0.1362169488763143,0.1362169488763143,-0.08222561853560373,0.08222561853560373
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,22,3,1,0.39051656658266104,0.6273001163624178,0.23678354977975674,0.23678354977975674,0.606334199472781,0.606334199472781
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,23,3,14,10.723571167113304,7.825686896542618,-2.897884270570686,2.897884270570686,-0.27023500151309876,0.27023500151309876
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,24,3,19,11.266904752971765,8.365836800987466,-2.901067951984299,2.901067951984299,-0.2574857971723877,0.2574857971723877
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,25,3,34,12.52706474520547,10.10873897077201,-2.4183257744334608,2.4183257744334608,-0.19304807819078573,0.19304807819078573
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,26,3,38,13.618672644260812,10.950486021364853,-2.668186622895959,2.668186622895959,-0.1959211953024209,0.1959211953024209
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,6,27,3,37,14.384128045057288,11.927529695748914,-2.456598349308374,2.456598349308374,-0.17078535046498816,0.17078535046498816
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,8,4,5,1.9469317227921827,1.8732168949968855,-0.07371482779529726,0.07371482779529726,-0.03786205080144233,0.03786205080144233
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,9,4,6,1.5887457470176378,1.4780492118551292,-0.11069653516250866,0.11069653516250866,-0.06967542501391806,0.06967542501391806
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,10,4,11,1.8737811826692987,1.9563154846740713,0.08253430200477263,0.08253430200477263,0.04404692648647385,0.04404692648647385
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,11,4,13,6.118292194390168,5.442905534423275,-0.6753866599668932,0.6753866599668932,-0.11038810153365212,0.11038810153365212
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,12,4,16,7.04241134445831,5.4540074207312035,-1.5884039237271068,1.5884039237271068,-0.22554830242584814,0.22554830242584814
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,15,4,15,4.604220656084249,2.091761194332617,-2.512459461751632,2.512459461751632,-0.5456861539491035,0.5456861539491035
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,16,4,32,6.221569312607927,2.665861480585492,-3.555707832022435,3.555707832022435,-0.5715130143799637,0.5715130143799637
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,17,4,17,8.22028230307155,3.4216514504550153,-4.798630852616534,4.798630852616534,-0.5837549947431248,0.5837549947431248
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,18,4,25,5.61886182234864,5.021869921647971,-0.5969919007006688,0.5969919007006688,-0.10624783445041738,0.10624783445041738
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,21,4,2,2.4432904222052607,2.0701329639610173,-0.3731574582442434,0.3731574582442434,-0.15272742644627552,0.15272742644627552
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,22,4,1,1.3482227131498867,0.40655397409960875,-0.941668739050278,0.941668739050278,-0.6984519173766429,0.6984519173766429
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,23,4,14,11.957772562927035,8.605585094233154,-3.352187468693881,3.352187468693881,-0.28033544299769897,0.28033544299769897
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,24,4,19,12.517591043441282,9.166563972205376,-3.3510270712359063,3.3510270712359063,-0.26770542827341454,0.26770542827341454
47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,F:\mine\ai_edge_system\data\gas_cylinder\CylinDeRS\test\images\47_jpg.rf.cd5e0d1faa0b28854f89aac04453ffc8.jpg,7,25,4,34,13.799430945660273,10.941637358043389,-2.857793587616884,2.857793587616884,-0.20709503159009757,0.20709503159009757
